board_id,axis,idx,prompt_id,variantId,name,prompt_json
389,row,0,top_20_population_density,,Top 20 in population density,"{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null}"
389,row,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
389,row,2,name_length,2,Name is 6 letters long,"{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}"
389,col,0,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
389,col,1,gdp_per_capita_under_x,4,GDP per capita under $40k,"{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $40k"",""variantId"":4}"
389,col,2,size_under_x,3,"Area less than 50,000 km²","{""id"":""size_under_x"",""name"":""Area less than 50,000 km²"",""variantId"":3}"
390,row,0,top_20_alcohol_consumption,,Top 20 in alcohol consumption per capita,"{""id"":""top_20_alcohol_consumption"",""name"":""Top 20 in alcohol consumption per capita"",""variantId"":null}"
390,row,1,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
390,row,2,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
390,col,0,population_under_x,2,Population under 2 million,"{""id"":""population_under_x"",""name"":""Population under 2 million"",""variantId"":2}"
390,col,1,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
390,col,2,hdi_over_x,8,Human Development Index over 0.8,"{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8}"
391,row,0,olympic_medals_under_x,1,Fewer than 20 Olympic medals,"{""id"":""olympic_medals_under_x"",""name"":""Fewer than 20 Olympic medals"",""variantId"":1}"
391,row,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
391,row,2,captial_population_under_x,3,Capital city population under 500k,"{""id"":""captial_population_under_x"",""name"":""Capital city population under 500k"",""variantId"":3}"
391,col,0,name_length,1,Name is 5 letters long,"{""id"":""name_length"",""name"":""Name is 5 letters long"",""variantId"":1}"
391,col,1,borders_x_to_y,3,Borders 4-5 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3}"
391,col,2,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
392,row,0,name_start_end_same_letter,,Starts and ends with the same letter,"{""id"":""name_start_end_same_letter"",""name"":""Starts and ends with the same letter"",""variantId"":null}"
392,row,1,coastline_on_x,1,Coastline on the Indian Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1}"
392,row,2,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
392,col,0,commonwealth_member,,Member of the Commonwealth,"{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null}"
392,col,1,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
392,col,2,hdi_over_x,8,Human Development Index over 0.8,"{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8}"
393,row,0,continent,6,In Oceania,"{""id"":""continent"",""name"":""In Oceania"",""variantId"":6}"
393,row,1,official_language,2,French is an official language,"{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2}"
393,row,2,borders_x_to_y,3,Borders 4-5 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3}"
393,col,0,name_x_plus_letters_long,0,Name is 10+ letters long,"{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0}"
393,col,1,cpi_over_x,2,Corruption Perceptions Index over 40,"{""id"":""cpi_over_x"",""name"":""Corruption Perceptions Index over 40"",""variantId"":2}"
393,col,2,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
394,row,0,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
394,row,1,drives_left,,Drives on the left,"{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}"
394,row,2,size_over_x,6,"Area greater than 500,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}"
394,col,0,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
394,col,1,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
394,col,2,hdi_under_x,5,Human Development Index under 0.65,"{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.65"",""variantId"":5}"
395,row,0,olympic_medals_over_x,6,More than 200 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 200 Olympic medals"",""variantId"":6}"
395,row,1,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
395,row,2,population_over_x,6,Population over 50 million,"{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}"
395,col,0,has_nuclear_weapons,,Has nuclear weapons,"{""id"":""has_nuclear_weapons"",""name"":""Has nuclear weapons"",""variantId"":null}"
395,col,1,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
395,col,2,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
396,row,0,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
396,row,1,size_over_x,6,"Area greater than 500,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}"
396,row,2,name_multiple_words,,Name consists of multiple words,"{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}"
396,col,0,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
396,col,1,hosted_f1,,Has hosted a Formula 1 Grand Prix,"{""id"":""hosted_f1"",""name"":""Has hosted a Formula 1 Grand Prix"",""variantId"":null}"
396,col,2,gdp_per_capita_over_x,3,GDP per capita over $30k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3}"
397,row,0,is_monarchy,,Is a monarchy,"{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}"
397,row,1,borders_x_to_y,0,Borders 1-2 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0}"
397,row,2,flag_has_animal,,Flag with an animal,"{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}"
397,col,0,played_world_cup,,Has played in the Men's FIFA World Cup,"{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}"
397,col,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
397,col,2,air_pollution_over_x,1,Air pollution over 10 μg/m³,"{""id"":""air_pollution_over_x"",""name"":""Air pollution over 10 μg/m³"",""variantId"":1}"
398,row,0,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
398,row,1,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
398,row,2,coastline_on_x,5,Coastline on the North Atlantic Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the North Atlantic Ocean"",""variantId"":5}"
398,col,0,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
398,col,1,river_x_runs_through,4,Is part of the Niger River system,"{""id"":""river_x_runs_through"",""name"":""Is part of the Niger River system"",""variantId"":4}"
398,col,2,captial_population_under_x,2,Capital city population under 200k,"{""id"":""captial_population_under_x"",""name"":""Capital city population under 200k"",""variantId"":2}"
399,row,0,flag_has_x_or_more_colors,0,Flag with 5+ colors,"{""id"":""flag_has_x_or_more_colors"",""name"":""Flag with 5+ colors"",""variantId"":0}"
399,row,1,commonwealth_member,,Member of the Commonwealth,"{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null}"
399,row,2,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
399,col,0,gdp_per_capita_over_x,3,GDP per capita over $30k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3}"
399,col,1,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
399,col,2,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
400,row,0,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
400,row,1,name_x_plus_letters_long,0,Name is 10+ letters long,"{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0}"
400,row,2,olympic_medals_over_x,0,More than 10 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 10 Olympic medals"",""variantId"":0}"
400,col,0,coastline_on_x,6,Coastline on the Caribbean Sea,"{""id"":""coastline_on_x"",""name"":""Coastline on the Caribbean Sea"",""variantId"":6}"
400,col,1,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
400,col,2,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
401,row,0,starting_letter,10,Starts with letter M,"{""id"":""starting_letter"",""name"":""Starts with letter M"",""variantId"":10}"
401,row,1,size_under_x,4,"Area less than 100,000 km²","{""id"":""size_under_x"",""name"":""Area less than 100,000 km²"",""variantId"":4}"
401,row,2,hdi_over_x,6,Human Development Index over 0.7,"{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.7"",""variantId"":6}"
401,col,0,flag_has_animal,,Flag with an animal,"{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}"
401,col,1,coastline_on_x,1,Coastline on the Indian Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1}"
401,col,2,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
402,row,0,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
402,row,1,top_20_wheat_production,,Top 20 in wheat production,"{""id"":""top_20_wheat_production"",""name"":""Top 20 in wheat production"",""variantId"":null}"
402,row,2,coastline_length_over_x,4,"Has coastline, with length greater than 5,000 km","{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 5,000 km"",""variantId"":4}"
402,col,0,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
402,col,1,olympic_medals_over_x,4,More than 50 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 50 Olympic medals"",""variantId"":4}"
402,col,2,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
403,row,0,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
403,row,1,population_under_x,4,Population under 10 million,"{""id"":""population_under_x"",""name"":""Population under 10 million"",""variantId"":4}"
403,row,2,hdi_under_x,5,Human Development Index under 0.65,"{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.65"",""variantId"":5}"
403,col,0,touches_equator,,Touches the Equator,"{""id"":""touches_equator"",""name"":""Touches the Equator"",""variantId"":null}"
403,col,1,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
403,col,2,size_over_x,6,"Area greater than 500,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}"
404,row,0,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
404,row,1,top_20_rail_size,,Top 20 in rail transport network size,"{""id"":""top_20_rail_size"",""name"":""Top 20 in rail transport network size"",""variantId"":null}"
404,row,2,flag_has_x_colors,2,Flag with only 4 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2}"
404,col,0,nuclear_power,,Produces nuclear power,"{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null}"
404,col,1,is_monarchy,,Is a monarchy,"{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}"
404,col,2,coastline_length_over_x,3,"Has coastline, with length greater than 2,000 km","{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 2,000 km"",""variantId"":3}"
405,row,0,continent,6,In Oceania,"{""id"":""continent"",""name"":""In Oceania"",""variantId"":6}"
405,row,1,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
405,row,2,ending_letter,0,Ends with letter A,"{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}"
405,col,0,no_olympic_medals,,Has never won an Olympic medal,"{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}"
405,col,1,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
405,col,2,top_20_obesity_rate,,Top 20 in obesity rate,"{""id"":""top_20_obesity_rate"",""name"":""Top 20 in obesity rate"",""variantId"":null}"
406,row,0,name_length,4,Name is 8 letters long,"{""id"":""name_length"",""name"":""Name is 8 letters long"",""variantId"":4}"
406,row,1,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
406,row,2,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
406,col,0,size_over_x,5,"Area greater than 200,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}"
406,col,1,same_sex_activities_illegal,,Same-sex activities are illegal,"{""id"":""same_sex_activities_illegal"",""name"":""Same-sex activities are illegal"",""variantId"":null}"
406,col,2,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
407,row,0,coastline_length_over_x,2,"Has coastline, with length greater than 1,000 km","{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 1,000 km"",""variantId"":2}"
407,row,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
407,row,2,air_pollution_over_x,1,Air pollution over 10 μg/m³,"{""id"":""air_pollution_over_x"",""name"":""Air pollution over 10 μg/m³"",""variantId"":1}"
407,col,0,river_x_runs_through,6,Is part of the Mekong River system,"{""id"":""river_x_runs_through"",""name"":""Is part of the Mekong River system"",""variantId"":6}"
407,col,1,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
407,col,2,population_under_x,1,Population under 1 million,"{""id"":""population_under_x"",""name"":""Population under 1 million"",""variantId"":1}"
408,row,0,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
408,row,1,top_20_wheat_production,,Top 20 in wheat production,"{""id"":""top_20_wheat_production"",""name"":""Top 20 in wheat production"",""variantId"":null}"
408,row,2,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
408,col,0,touches_eurasian_steppe,,Touches the Eurasian Steppe,"{""id"":""touches_eurasian_steppe"",""name"":""Touches the Eurasian Steppe"",""variantId"":null}"
408,col,1,olympic_medals_over_x,5,More than 100 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5}"
408,col,2,name_length,2,Name is 6 letters long,"{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}"
409,row,0,gdp_per_capita_over_x,2,GDP per capita over $20k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $20k"",""variantId"":2}"
409,row,1,color_on_flag,4,Flag with green,"{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}"
409,row,2,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
409,col,0,coastline_on_x,6,Coastline on the Caribbean Sea,"{""id"":""coastline_on_x"",""name"":""Coastline on the Caribbean Sea"",""variantId"":6}"
409,col,1,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
409,col,2,borders_x_to_y,3,Borders 4-5 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3}"
410,row,0,hdi_over_x,8,Human Development Index over 0.8,"{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8}"
410,row,1,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
410,row,2,official_language,1,Spanish is an official language,"{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1}"
410,col,0,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
410,col,1,hosted_world_cup,,Has hosted the Men's FIFA World Cup,"{""id"":""hosted_world_cup"",""name"":""Has hosted the Men's FIFA World Cup"",""variantId"":null}"
410,col,2,coastline_on_x,2,Coastline on the Pacific Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Pacific Ocean"",""variantId"":2}"
411,row,0,flag_has_animal,,Flag with an animal,"{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}"
411,row,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
411,row,2,capital_population_over_x,4,Capital city population over 1 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4}"
411,col,0,drives_left,,Drives on the left,"{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}"
411,col,1,no_olympic_medals,,Has never won an Olympic medal,"{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}"
411,col,2,co2_emissions_per_capita_over_x,5,CO₂ emissions per capita over 5 tCO₂/year,"{""id"":""co2_emissions_per_capita_over_x"",""name"":""CO₂ emissions per capita over 5 tCO₂/year"",""variantId"":5}"
412,row,0,borders_x_to_y,3,Borders 4-5 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3}"
412,row,1,river_x_runs_through,3,Is part of the Congo River system,"{""id"":""river_x_runs_through"",""name"":""Is part of the Congo River system"",""variantId"":3}"
412,row,2,flag_has_coat_of_arms,,Flag with a coat of arms,"{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}"
412,col,0,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
412,col,1,official_language,2,French is an official language,"{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2}"
412,col,2,size_over_x,6,"Area greater than 500,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}"
413,row,0,has_nuclear_weapons,,Has nuclear weapons,"{""id"":""has_nuclear_weapons"",""name"":""Has nuclear weapons"",""variantId"":null}"
413,row,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
413,row,2,cpi_over_x,4,Corruption Perceptions Index over 60,"{""id"":""cpi_over_x"",""name"":""Corruption Perceptions Index over 60"",""variantId"":4}"
413,col,0,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
413,col,1,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
413,col,2,coastline_length_over_x,3,"Has coastline, with length greater than 2,000 km","{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 2,000 km"",""variantId"":3}"
414,row,0,coastline_on_x,1,Coastline on the Indian Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1}"
414,row,1,name_length,4,Name is 8 letters long,"{""id"":""name_length"",""name"":""Name is 8 letters long"",""variantId"":4}"
414,row,2,flag_has_coat_of_arms,,Flag with a coat of arms,"{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}"
414,col,0,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
414,col,1,capital_population_over_x,3,Capital city population over 500k,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 500k"",""variantId"":3}"
414,col,2,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
415,row,0,olympic_medals_under_x,0,Fewer than 10 Olympic medals,"{""id"":""olympic_medals_under_x"",""name"":""Fewer than 10 Olympic medals"",""variantId"":0}"
415,row,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
415,row,2,color_on_flag,5,Flag with black,"{""id"":""color_on_flag"",""name"":""Flag with black"",""variantId"":5}"
415,col,0,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
415,col,1,population_over_x,6,Population over 50 million,"{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}"
415,col,2,observes_dst,,Observes Daylight Savings Time,"{""id"":""observes_dst"",""name"":""Observes Daylight Savings Time"",""variantId"":null}"
416,row,0,nuclear_power,,Produces nuclear power,"{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null}"
416,row,1,coastline_on_x,0,Coastline on the Mediterranean Sea,"{""id"":""coastline_on_x"",""name"":""Coastline on the Mediterranean Sea"",""variantId"":0}"
416,row,2,capital_population_over_x,5,Capital city population over 2 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}"
416,col,0,borders_x_to_y,3,Borders 4-5 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3}"
416,col,1,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
416,col,2,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
417,row,0,gdp_per_capita_under_x,1,GDP per capita under $10k,"{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $10k"",""variantId"":1}"
417,row,1,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
417,row,2,capital_population_over_x,4,Capital city population over 1 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4}"
417,col,0,river_x_runs_through,4,Is part of the Niger River system,"{""id"":""river_x_runs_through"",""name"":""Is part of the Niger River system"",""variantId"":4}"
417,col,1,continent,3,In North America,"{""id"":""continent"",""name"":""In North America"",""variantId"":3}"
417,col,2,coastline_length_under_x,1,"Has coastline, with length less than 500 km","{""id"":""coastline_length_under_x"",""name"":""Has coastline, with length less than 500 km"",""variantId"":1}"
418,row,0,size_under_x,4,"Area less than 100,000 km²","{""id"":""size_under_x"",""name"":""Area less than 100,000 km²"",""variantId"":4}"
418,row,1,50_plus_skyscrapers,,Has 50+ skyscrapers,"{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null}"
418,row,2,is_monarchy,,Is a monarchy,"{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}"
418,col,0,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
418,col,1,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
418,col,2,played_world_cup,,Has played in the Men's FIFA World Cup,"{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}"
419,row,0,bottom_20_population_density,,Bottom 20 in population density,"{""id"":""bottom_20_population_density"",""name"":""Bottom 20 in population density"",""variantId"":null}"
419,row,1,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
419,row,2,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
419,col,0,coastline_length_over_x,3,"Has coastline, with length greater than 2,000 km","{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 2,000 km"",""variantId"":3}"
419,col,1,color_on_flag,1,Flag with blue,"{""id"":""color_on_flag"",""name"":""Flag with blue"",""variantId"":1}"
419,col,2,air_pollution_under_x,1,Air pollution under 10 μg/m³,"{""id"":""air_pollution_under_x"",""name"":""Air pollution under 10 μg/m³"",""variantId"":1}"
420,row,0,played_world_cup,,Has played in the Men's FIFA World Cup,"{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}"
420,row,1,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
420,row,2,population_over_x,6,Population over 50 million,"{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}"
420,col,0,nuclear_power,,Produces nuclear power,"{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null}"
420,col,1,commonwealth_member,,Member of the Commonwealth,"{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null}"
420,col,2,olympic_medals_over_x,5,More than 100 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5}"
421,row,0,gdp_per_capita_under_x,1,GDP per capita under $10k,"{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $10k"",""variantId"":1}"
421,row,1,coastline_length_over_x,2,"Has coastline, with length greater than 1,000 km","{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 1,000 km"",""variantId"":2}"
421,row,2,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
421,col,0,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
421,col,1,coastline_on_x,2,Coastline on the Pacific Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Pacific Ocean"",""variantId"":2}"
421,col,2,capital_population_over_x,6,Capital city population over 5 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 5 million"",""variantId"":6}"
422,row,0,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
422,row,1,flag_has_x_or_more_colors,0,Flag with 5+ colors,"{""id"":""flag_has_x_or_more_colors"",""name"":""Flag with 5+ colors"",""variantId"":0}"
422,row,2,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
422,col,0,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
422,col,1,air_pollution_under_x,1,Air pollution under 10 μg/m³,"{""id"":""air_pollution_under_x"",""name"":""Air pollution under 10 μg/m³"",""variantId"":1}"
422,col,2,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
423,row,0,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
